nombre_comercial,razon_social,actividad_economica,numero_de_personal,tipo_vial,nombre_vial,tipo_vial_1,nombre_vial_1,tipo_vial_2,nombre_vial_2,tipo_vial_3,nombre_vial_3,letra_ext,edificio,edificio_piso,letra_int,tipo_asentamiento,nombre_asentamiento,tipo_centro_comercial,nombre_centro_comercial,numero_local,entidad,municipio,localidad,ageb,telefono,email,web,tipo_unidad_economica,fecha_alta,id,codigo_actividad_economica,numero_ext,numero_int,codigo_postal,clave_entidad,clave_municipio,clave_localidad,manzana,latitud,longitud
motel hotel cabana real,locales y viviendas sa de cv,hoteles con otros servicios integrados,11 a 30 personas,carretera,federal mexico-puebla,calle,tehuehuetitla,calle,manuel j. clouthier,calle,manuel j. clouthier,sn,,,,colonia,los reyes,,,,mexico                      ,la paz,los reyes acaquilpan,0482,015558553499,hotelcabanareal1982@gmail.com,www.cabanareal.com,fijo,2010-07,6349680,721111,,,56400.0,15,70,1,14,19.35344015,-98.97629576
motel jardin,,hoteles sin otros servicios integrados,0 a 5 personas,avenida,ursulo galvan,avenida,de ursulo galvan,calle,juarez sur,calle,duraznos,,,,,colonia,salitreria,,,,mexico                      ,texcoco,salitreria,1629,,,,fijo,2010-07,6347555,721112,3.0,,56150.0,15,99,173,13,19.49537228,-98.88477732
motel la luna,servicio de hoteleria pachuca luna hoteles sa de cv,hoteles con otros servicios integrados,11 a 30 personas,carretera,general felipe angeles,,division del sur,,melchor ocampo,,morelos,sn,,,,colonia,lazaro cardenas,,,,mexico                      ,cuautitlan,cuautitlan,0102,5558701034,corporativo_contabilidad1@hotmail.com,,fijo,2014-12,6336615,721111,1.0,,54870.0,15,24,1,36,19.67211696,-99.17570292
motel la luna,servicio de hoteleria pachuca luna hoteles sa de cv,hoteles con otros servicios integrados,6 a 10 personas,carretera,teoloyucan - huehuetoca kilometro 20,calle,benito juarez,privada,ninguno,privada,segunda privada emiliano zapata,sn,,,,colonia,la planada,,,,mexico                      ,coyotepec,coyotepec,0105,5939143046,corporativo_contabilidad1@hotmail.com,,fijo,2014-12,6336616,721111,,,54660.0,15,23,1,24,19.75667856,-99.20143111
motel la luna,servicio de hoteleria pachuca luna hoteles sa de cv,hoteles con otros servicios integrados,0 a 5 personas,carretera,maria guadalupe suarez,calle,juan diego,calle,hacienda roble,calle,ninguno,,,,,colonia,el tejocote,,,,mexico                      ,cuautitlan,cuautitlan,0403,5558708209,corporativo_contabilidad1@hotmail.com,,fijo,2014-12,6336618,721111,5.0,,54810.0,15,24,1,28,19.67417755,-99.16119235
motel libra,motel libra sa de cv,hoteles con otros servicios integrados,0 a 5 personas,avenida,morelos,calle,sanchez colin,calle,tlalzompa,calle,ninguno,a,,,,colonia,los reyes acozac,,,,mexico                      ,tecamac,los reyes acozac,0607,015969243338,motel_libra@hotmail.com,,fijo,2010-07,6347389,721111,10.0,,55755.0,15,81,4,36,19.76909112,-98.98226858
motel loma bonita,motel loma bonita sa de cv,hoteles con otros servicios integrados,6 a 10 personas,calle,francisco i. madero,calle,adolfo de la huerta,calle,venustiano carranza,calle,adolfo de la huerta,,,,,colonia,marina nacional,,,,mexico                      ,tlalnepantla de baz,tlalnepantla,1423,5557151656,motellomabonita@gmail.com,,fijo,2010-07,6349153,721111,43.0,,54190.0,15,104,1,31,19.51952585,-99.09441721
motel villa del parque,grupo d j hermanos sa de cv,hoteles con otros servicios integrados,31 a 50 personas,calle,glorieta colon,calle,industrial,calle,vallejo,calle,ambules,,,,,colonia,ampliacion vicente villada,,,,mexico                      ,nezahualcoyotl,ciudad nezahualcoyotl,101a,015557427204,vilaparque01@yahoo.com.mx,,fijo,2010-07,6257768,721111,382.0,,57710.0,15,58,1,6,19.39224204,-99.00207002
nh valle dorado,chartwell de nuevo laredo sa de cv,hoteles con otros servicios integrados,11 a 30 personas,boulevard,manuel avila camacho (autopista mexico-queretaro),calle,popocatepetl,calle,valle dolores,calle,atenas,,city shops,piso 2,,colonia,valle dorado,,,,mexico                      ,tlalnepantla de baz,tlalnepantla,029a,015519403770,adm.nhvalledorado@nh-hotels.com,,fijo,2012-06,6265763,721111,3130.0,,54020.0,15,104,1,19,19.54779117,-99.21003898
oficina de reservaciones hotel olas altas,hotel surf olas altas sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,gobernador profesor carlos hank gonzalez,calle,gobernador francisco javier gonzalez,calle,gobernador abundio gomez,avenida,gobernador ingeniero salvador sanchez colin,,,,,colonia,granjas valle de guadalupe,,,,mexico                      ,ecatepec de morelos,ecatepec de morelos,1152,5557552145,egresosolasaltas@gmail.com,,fijo,2010-07,6348358,721111,73.0,,55270.0,15,33,1,10,19.50853,-99.06187
one cuautitlan,hoteles y villas posadas sa de cv,hoteles con otros servicios integrados,0 a 5 personas,avenida,chalma,,,,,,,sn,,,,colonia,cuautitlan izcalli,,,,mexico                      ,cuautitlan izcalli,cuautitlan izcalli,1316,015532666701,veronica.arealo@posadas.com,,fijo,2017-11,6813659,721111,,,54720.0,15,121,1,1,19.67153537,-99.20547297
one toluca aeropuerto,fideicomiso f-1596,hoteles con otros servicios integrados,11 a 30 personas,boulevard,aeropuerto miguel aleman,boulevard,san felipe,calle,dalias,calle,rosas,sn,,,,colonia,san pedro totoltepec,,,,mexico                      ,toluca,san pedro totoltepec,4600,,,,fijo,2010-07,6354725,721111,,,50200.0,15,106,84,10,19.31355974,-99.56282178
posada colibri,bustacru s a p i de cv,hoteles con otros servicios integrados,0 a 5 personas,calle,prolongacion miguel hidalgo,avenida,hidalgo,calle,calle de la parroquia de guadalupe,calle,cruz de la mision,,,,sn,colonia,teotihuacan centro,,,,mexico                      ,teotihuacan,teotihuacan de arista,0225,5949332025,posadcolibri@gmail.com,www.poasdacolibri.com,fijo,2010-07,6265370,721111,5.0,,55800.0,15,92,1,20,19.68285414,-98.86484753
posada de san simon,,hoteles sin otros servicios integrados,0 a 5 personas,avenida,isidro fabela,avenida,norte 17,avenida,hermenegildo galeana (la zanja),calle,poniente 4,sn,,,,colonia,concepcion,,,,mexico                      ,valle de chalco solidaridad,xico,0404,,,,fijo,2010-07,6265589,721112,,,56615.0,15,122,1,16,19.29630043,-98.94376255
posada del centro,,hoteles sin otros servicios integrados,0 a 5 personas,calle,plaza independencia,calle,del deposito,avenida,joaquin arcadio pagaza,calle,de la cruz,,,,,colonia,centro,,,,mexico                      ,valle de bravo,valle de bravo,0070,,,,fijo,2014-12,6266683,721112,101.0,,51200.0,15,110,1,13,19.19364572,-100.13111311
posada el paraiso escondido,,hoteles sin otros servicios integrados,0 a 5 personas,calle,zacatecas,calle,rio san juan,calle,yucatan,calle,durango,,,,,colonia,temamatla,,,,mexico                      ,temamatla,temamatla,0071,,,,fijo,2010-07,6265506,721112,6.0,,56650.0,15,83,1,19,19.20318361,-98.87130599
posada el pedregal,,hoteles sin otros servicios integrados,6 a 10 personas,calle,avenida insurgentes,,ninguno,calle,primera cerrada san mateo,avenida,san mateo,,,,,colonia,san mateo xoloc,,,,mexico                      ,tepotzotlan,san mateo xoloc,0299,,,,fijo,2010-07,6266488,721112,10.0,,54602.0,15,95,21,17,19.70456691,-99.23989917
posada el pueblito,,hoteles sin otros servicios integrados,6 a 10 personas,calle,benito juarez,calle,porfirio diaz,calle,independencia,calle,ignacio zaragoza,,,,,colonia,centro,,,,mexico                      ,valle de bravo,valle de bravo,0066,,,,fijo,2010-07,6355668,721112,100.0,,51200.0,15,110,1,7,19.19462783,-100.1327304
posada familar villa miranda,,hoteles sin otros servicios integrados,0 a 5 personas,calle,san juan,calle,calle del progreso,calle,calle del comercio,calle,calle de enmedio,sn,,,,barrio,de san juan,,,,mexico                      ,malinalco,malinalco,0056,7141471284,,,fijo,2010-07,6266368,721112,,,52440.0,15,52,1,15,18.95478774,-99.49599024
posada familiar,,hoteles sin otros servicios integrados,0 a 5 personas,calle,josefa ortiz de dominguez,,ninguno,calle,independencia,,ninguno,,,,,colonia,centro,,,sn,mexico                      ,amatepec,amatepec,0081,,,,fijo,2010-07,6355545,721112,45.0,,51500.0,15,8,1,10,18.68440865,-100.18548536
posada familiar,,hoteles sin otros servicios integrados,0 a 5 personas,calle,quintana roo,calle,monte alto,calle,quintanarro,,ninguno,kilometro,,,,colonia,san rafael,,,,mexico                      ,el oro,el oro de hidalgo,0127,,,,fijo,2010-07,6266557,721112,,,50602.0,15,64,1,21,19.79305268,-100.1329428
posada familiar,posada familiar,hoteles con otros servicios integrados,0 a 5 personas,calle,morelos,calle,silviano enriquez,calle,juarez,,emeterio valverde,,,,,,centro,,,,mexico                      ,villa del carbon,villa del carbon,0164,,,,fijo,2014-12,6266439,721111,5.0,,54300.0,15,112,1,1,19.72879,-99.46457
posada familiar,,hoteles sin otros servicios integrados,0 a 5 personas,calle,profesor antonio vazquez,calle,abelardo rodriguez,calle,ramon morales,calle,benito juarez,,,,,barrio,san sebastian,,,,mexico                      ,tonatico,tonatico,0041,,,,fijo,2010-07,6266501,721112,66.0,,51950.0,15,107,1,16,18.80816872,-99.67220366
posada familiar aurea,,hoteles sin otros servicios integrados,0 a 5 personas,calle,morelos,calle,silvano enriquez,avenida,juarez,calle,emerito valveros,,,,,colonia,centro,,,,mexico                      ,villa del carbon,villa del carbon,0164,,,,fijo,2010-07,6266527,721112,1.0,,54300.0,15,112,1,1,19.72823735,-99.46431332
posada familiar casa arellano,,hoteles sin otros servicios integrados,0 a 5 personas,calle,pedro ascencio,,ninguno,calle,pedro victoria,calle,hidalgo,,,,,barrio,de coaxusco,,,,mexico                      ,sultepec,sultepec de pedro ascencio de alquisiras,0173,,,,fijo,2010-07,6266667,721112,20.0,,51600.0,15,80,1,1,18.85828708,-99.96713377
posada familiar el paraiso,,hoteles con otros servicios integrados,0 a 5 personas,calle,privada las salinas,calle,ninguno,calle,ninguno,calle,ninguno,sn,,,sn,barrio,las salinas,,,,mexico                      ,ixtapan del oro,ixtapan del oro,0029,7222161125,www@elparaiso.com,,fijo,2014-12,6266437,721111,,,51070.0,15,41,1,20,19.26208145,-100.26843821
posada familiar hotel boutique el aguila real,posada familiar hotel boutique el aguila real,hoteles con otros servicios integrados,0 a 5 personas,calle,plaza hidalgo,,ninguno,,ninguno,,ninguno,,,,,colonia,centro,,,,mexico                      ,villa del carbon,villa del carbon,0164,,,,fijo,2014-12,6266438,721111,6.0,,54300.0,15,112,1,9,19.7284197,-99.46305
posada familiar ivonne,,hoteles sin otros servicios integrados,0 a 5 personas,calle,mariano matamoros,calle,sebastian lealva,calle,jose vicente villada,calle,jose maria morelos,,,,,barrio,santa maria sur,,,,mexico                      ,tonatico,tonatico,0056,,,,fijo,2010-07,6355718,721112,13.0,,51950.0,15,107,1,26,18.80343516,-99.66753795
posada familiar la escondida,,hoteles sin otros servicios integrados,0 a 5 personas,avenida,texcoco,avenida,ahuehuetes,carretera,torres de alta tension,avenida,toluca,sn,,,,colonia,santa cruz del monte,,,,mexico                      ,tepotzotlan,santa cruz del monte,0458,,,,fijo,2016-01,6516230,721112,,,54600.0,15,95,73,12,19.77157133,-99.23290077
posada familiar la laguna,posada familiar,hoteles con otros servicios integrados,0 a 5 personas,calle,zumpango -cuautitlan,cerrada,cerrada de los lirios,privada,ninguno,calle,margarita,sn,,,,barrio,san pedro de la laguna de zumpango,,,,mexico                      ,zumpango,pueblo nuevo de san pedro (hacienda san rosendo),0147,5919170028,,,fijo,2010-07,6265758,721111,,,55609.0,15,120,148,17,19.77216896,-99.12045457
posada familiar la pena del sol,,hoteles con otros servicios integrados,0 a 5 personas,calle,prolongacion lazaro cardenas,calle,ninguno,calle,ninguno,otro (especifique),ninguno,sn,,,,pueblo,las penas,,,,mexico                      ,villa victoria,las penas,0192,7262515591,jesus2103.varg@gmail.com,,fijo,2010-07,6266444,721111,,,50960.0,15,114,18,18,19.45017021,-99.99969111
posada familiar real del valle,,hoteles con otros servicios integrados,6 a 10 personas,calle,durango,calle,benito juarez,calle,vergel,calle,penuelas,,,,,colonia,centro,,,,mexico                      ,valle de bravo,valle de bravo,0066,7262621019,posadarealdelvalle@gmail.com,,fijo,2010-07,6355749,721111,204.0,,51200.0,15,110,1,32,19.19732785,-100.13164904
posada familiar santa cruz,,hoteles sin otros servicios integrados,0 a 5 personas,calle,alfredo del mazo,calle,veinte de noviembre,,ninguno,calle,zacatecas,,,,,colonia,centro,,,,mexico                      ,villa del carbon,villa del carbon,0179,,,,fijo,2010-07,6266483,721112,32.0,,54327.0,15,112,1,38,19.72153827,-99.46012441
posada familiar tio pablo,,hoteles sin otros servicios integrados,0 a 5 personas,calle,jose maria morelos,calle,francisco sarabia,calle,benito juarez,calle,alvaro obregon,,,,,colonia,centro,,,,mexico                      ,coatepec harinas,coatepec harinas,0098,,,,fijo,2010-07,6266660,721112,3.0,,51700.0,15,21,1,3,18.92565098,-99.76919438
posada familiar victoria,posada familiar victoria,hoteles sin otros servicios integrados,0 a 5 personas,calle,5 de mayo,calle,miguel hidalgo,calle,acercamiento nacional,calle,2 de marzo,sn,,,,colonia,centro,,,,mexico                      ,villa de allende,san jose villa de allende,0059,,,,fijo,2010-07,6266445,721112,,,51000.0,15,111,1,11,19.37504344,-100.1497527
posada hotel pasadena,hotel pasadena,hoteles sin otros servicios integrados,0 a 5 personas,calle,rio chiquito,calle,rio molinito,calle,rio chiquito,calle,olivos,sn,,,,colonia,la capilla,,,,mexico                      ,cuautitlan izcalli,cuautitlan izcalli,0182,,,,fijo,2010-07,6420302,721112,,,54800.0,15,121,1,11,19.67126888,-99.19889006
posada hotel quinto sol,,hoteles sin otros servicios integrados,0 a 5 personas,calle,colon,calle,primera de colon,calle,2 de octubre,calle,miguel negrete,sn,,,,colonia,las americas,,,,mexico                      ,texcoco,texcoco de mora,1313,,,,fijo,2010-07,6265580,721112,172.0,,56180.0,15,99,1,12,19.51759149,-98.89028443
posada los morales,,hoteles sin otros servicios integrados,0 a 5 personas,calle,licenciado adolfo lopez mateos,calle,abelardo rodriguez,calle,cuauhtemoc,avenida,miguel hidalgo,,,,,colonia,santa maria norte,,,,mexico                      ,tonatico,tonatico,0041,,,,fijo,2010-07,6420459,721112,121.0,,51950.0,15,107,1,4,18.80822537,-99.67017237
posada maju,,hoteles sin otros servicios integrados,0 a 5 personas,avenida,tlaloc,avenida,poniente 10,avenida,cuauhtemoc,calle,sur 5,sn,,,,colonia,ninos heroes i seccion,,,,mexico                      ,valle de chalco solidaridad,xico,0029,,,,fijo,2010-07,6265646,721112,,,56610.0,15,122,1,5,19.28543445,-98.95087588
posada nasty,,hoteles sin otros servicios integrados,0 a 5 personas,calle,santo tomas,calle,san marcos,avenida,aquiles serdan,calle,san mateo,,,,,colonia,nueva san antonio,,,,mexico                      ,chalco,chalco de diaz covarrubias,206a,,,,fijo,2010-07,6347952,721112,23.0,,56605.0,15,25,1,9,19.27644654,-98.89301939
posada restaurante bar la jacaranda,,hoteles con otros servicios integrados,6 a 10 personas,calle,morelos,calle,morelia,calle,nuevo leon,calle,morelia,sn,,,,barrio,tlatilco,,,,mexico                      ,teoloyucan,teoloyucan,0196,015939140655,ajamartinez@prodigy.net.mx,,fijo,2010-07,6265301,721111,,,54770.0,15,91,1,3,19.74486066,-99.18092054
posada san carlos,,hoteles sin otros servicios integrados,0 a 5 personas,calle,miguel hidalgo,calle,federal mexico-pachuca,calle,5 de febrero,calle,5 de mayo,,,,,colonia,centro tecamac,,,,mexico                      ,tecamac,tecamac de felipe villanueva,0325,,,,fijo,2010-07,6265484,721112,4.0,,55740.0,15,81,1,28,19.71275048,-98.97396985
posada villa san jose,,hoteles sin otros servicios integrados,0 a 5 personas,calle,los girasoles,calle,lazaro cardenas,calle,ciruelos,avenida,los fresnos,,,,,barrio,la luz,,,,mexico                      ,tepotzotlan,santiago cuautlalpan,0316,,,,fijo,2010-07,6266489,721112,84.0,,54650.0,15,95,26,17,19.6908862,-99.2719078
posadas santa bertha sa,posadas santa bertha sa,hoteles con otros servicios integrados,31 a 50 personas,calle,nezahualcoyotl,calle,francisco sarabia,calle,miguel hidalgo,calle,jose maria morelos,,,,,colonia,centro,,,,mexico                      ,texcoco,texcoco de mora,0796,015959543400,posadas@hotelsantabertha.com.mx,www.hotelsantabertha.com.mx,fijo,2010-07,6346814,721111,213.0,,56100.0,15,99,1,23,19.51357935,-98.88028754
puerta al virreynato sa de cv,puerta al virreynato sa de cv,hoteles con otros servicios integrados,6 a 10 personas,avenida,licenciado benito juarez,calle,2 de marzo,calle,pensador mexicano,avenida,insurgentes,sn,,,,barrio,san martin,,,,mexico                      ,tepotzotlan,tepotzotlan,0208,5558767213,puertalavirreinato@gmail.com,,fijo,2016-10,6752081,721111,,,54600.0,15,95,1,5,19.71453038,-99.22186931
quinta del rey express,yerled operadora sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,san antonio,calle,manuel avila camacho,calle,ninguno,autopista,ninguno,,,,,barrio,san miguel,,,,mexico                      ,toluca,san miguel totoltepec,2483,7222358888,contabilidad@quintadelrey.com.mx,www.quintadelrey.com,fijo,2014-12,6355165,721111,102.0,,50200.0,15,106,112,60,19.32745437,-99.56983809
quinta del rey express,yerled operadora,hoteles con otros servicios integrados,11 a 30 personas,calle,san antonio,,ninguno,calle,manuel avila camacho,avenida,miguel hidalgo,,,,,pueblo,san miguel totoltepec,,,,mexico                      ,toluca,san miguel totoltepec,2483,,,,fijo,2016-10,6735529,721111,102.0,,50091.0,15,106,112,60,19.32723143,-99.56971882
quinta del rey hotel,quinta del rey hotel sa de cv,hoteles con otros servicios integrados,101 a 250 personas,avenida,baja velocidad,privada,tollocan,calle,5 de febrero,calle,5 de febrero,oriente,,,,colonia,san jeronimo chicahualco,,,,mexico                      ,metepec,san jeronimo chicahualco,0972,7222758000,contabilidad@quintadelrey.com.mx,www.quintadelrey.com,fijo,2010-07,6353674,721111,500.0,,52170.0,15,54,37,2,19.28638974,-99.579101
quinta hotel la antigua hacienda,,hoteles sin otros servicios integrados,0 a 5 personas,calle,paseo de los insurgentes,calle,moctezuma,calle,nezahualcoyotl oriente,calle,matamoros,,,,,colonia,centro,,,,mexico                      ,tenancingo,tenancingo de degollado,0063,,,,fijo,2011-03,6266631,721112,303.0,,52400.0,15,88,1,20,18.96506145,-99.58644755
r & r resorts and restaurants solutions s a de c v,r & r resorts and restaurants solutions sa de cv,hoteles con otros servicios integrados,51 a 100 personas,,valle dorado,,,,,,,,,,b203,,,,,,mexico                      ,tlalnepantla de baz,tlalnepantla,0232,6246887667,resortsandrestaurantssolutions@gmail.com,,fijo,2019-04,6859603,721111,34.0,,54020.0,15,104,1,12,19.55317644,-99.21123764
