nombre_comercial,razon_social,actividad_economica,numero_de_personal,tipo_vial,nombre_vial,tipo_vial_1,nombre_vial_1,tipo_vial_2,nombre_vial_2,tipo_vial_3,nombre_vial_3,letra_ext,edificio,edificio_piso,letra_int,tipo_asentamiento,nombre_asentamiento,tipo_centro_comercial,nombre_centro_comercial,numero_local,entidad,municipio,localidad,ageb,telefono,email,web,tipo_unidad_economica,fecha_alta,id,codigo_actividad_economica,numero_ext,numero_int,codigo_postal,clave_entidad,clave_municipio,clave_localidad,manzana,latitud,longitud
lerma dos cero dos sa de cv,lerma dos cero dos sa de cv,hoteles sin otros servicios integrados,0 a 5 personas,calle,rio lerma,calle,rio guadalquivir,calle,rio nilo,calle,rio volga,,,planta baja,,colonia,cuauhtemoc,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0930,,,,fijo,2010-07,6258701,721112,202.0,,6500.0,9,15,1,1,19.42753589,-99.17066912
liebe hotel & villas,hotelera muinos sa de cv,hoteles con otros servicios integrados,11 a 30 personas,avenida,revolucion,calle,mercaderes,calle,diego becerra,calle,sagredo,,,,sn,colonia,san jose insurgentes,,,,ciudad de mexico,benito juarez,benito juarez,090a,5556804404,hotel.liebe@live.com.mx,,fijo,2014-12,6317410,721111,1122.0,,3900.0,9,14,1,5,19.3661884,-99.18863571
mas sol sa de cv,mas sol sa de cv,hoteles con otros servicios integrados,11 a 30 personas,eje vial,2 oriente (heroica escuela naval militar),eje vial,tepetlapa,calle,virgilio uribe,,2,,,,,colonia,alianza popular revolucionaria,,,,ciudad de mexico,coyoacan,coyoacan,0906,,,,fijo,2012-06,6306951,721111,874.0,,4980.0,9,3,1,41,19.31836574,-99.12438451
mbc hotels sa de cv,m.b.c. hotels sa de cv,hoteles con otros servicios integrados,101 a 250 personas,eje vial,2 poniente (florencia),calle,berna,avenida,paseo de la reforma,calle,varsovia,,,,sn,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,095a,5552424700,,www.hotelespf.com,fijo,2010-07,6257008,721111,61.0,,6600.0,9,15,1,18,19.42391811,-99.16618735
mica sa de cv,mica sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,general primaria,calle,milan,calle,viena,calle,lucerna,,,planta baja,,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0856,,,,fijo,2010-07,6259171,721112,106.0,,6600.0,9,15,1,16,19.43102334,-99.1570847
motel quetzalli suites,administradora caldevilla sa de cv,hoteles con otros servicios integrados,6 a 10 personas,calzada,calzada de tlalpan,calle,emperadores,eje vial,7-a sur (general emiliano zapata),calle,aragon,,,,,colonia,alamos,,,,ciudad de mexico,benito juarez,benito juarez,0115,55552458108,hotelquetzalli@live.com.mx,,fijo,2010-07,6259002,721111,571.0,,3400.0,9,14,1,21,19.39733803,-99.13773118
motel torre,inmobiliaria y administradora tres naciones sa de cv,hoteles con otros servicios integrados,6 a 10 personas,calle,6,avenida,xochimilco,privada,carlos l. diaz,calle,5,,,,,colonia,agricola pantitlan,,,,ciudad de mexico,iztacalco,iztacalco,0096,0055580866,tecnoima@hotmail.com,,fijo,2010-07,6259085,721111,284.0,,8100.0,9,6,1,3,19.41272752,-99.05888142
mundo joven hostels sa de cv,mundo joven hostels sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,republica de guatemala,calle,republica de brasil,calle,republica de argentina,calle,donceles,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0752,5555181726,,,fijo,2011-03,6317183,721111,4.0,,6060.0,9,15,1,3,19.4351325,-99.13363112
mx garibaldi,mision garibaldi sa,hoteles con otros servicios integrados,11 a 30 personas,peatonal,republica de honduras,peatonal,allende,calle,callejon de garibaldi,calle,republica de peru,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0644,5555297702,j.alcantara@mxhoteles.com,,fijo,2010-07,6259140,721111,11.0,,6020.0,9,15,1,22,19.44076786,-99.13773571
nh centro historico,nh centro historico,hoteles con otros servicios integrados,31 a 50 personas,calle,palo alto,calle,16 de septiembre,avenida,francisco i madero,avenida,plaza de la constitucion,,,,,colonia,centro,,,,ciudad de mexico,cuajimalpa de morelos,cuajimalpa de morelos,0195,,,,fijo,2014-12,6258453,721111,42.0,,6000.0,9,4,1,16,19.38222003,-99.25619731
nh colection mexico city,hotelera de la parra sa de cv,hoteles con otros servicios integrados,51 a 100 personas,calle,liverpool,eje vial,2 poniente (florencia),calle,amberes,calle,londres,,,,,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,095a,5552617700,,www.nh-hotels.com.mx,fijo,2010-07,6304729,721111,155.0,2.0,6600.0,9,15,1,6,19.42397978,-99.16487148
nh mexico city centro historico,operadora nacional hispana sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,palma,calle,16 de septiembre,calle,venustiano carranza,calle,5 de febrero,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0818,5552617700,,www.nh-hotels.com,fijo,2010-07,6318276,721111,42.0,,6000.0,9,15,1,9,19.43162318,-99.13535814
novotel mexico santa fe,accor mexico hotels sa de cv,hoteles con otros servicios integrados,51 a 100 personas,calle,antonio dovali jaime,avenida,santa fe,calle,ninguno,calle,2,,,,,colonia,santa fe,,,,ciudad de mexico,alvaro obregon,alvaro obregon,1542,015591777700,alvaro.valle@accorinvest.com,,fijo,2010-07,6311017,721111,75.0,,1210.0,9,10,1,36,19.3672397,-99.25982921
oficina administrativa,sherezada sa de cv,hoteles con otros servicios integrados,0 a 5 personas,circuito,rio mixcoac,calle,galicia,calle,cataluna,calle,asturias,,,,,colonia,insurgentes mixcoac,,,,ciudad de mexico,benito juarez,benito juarez,0793,5556944157,,,fijo,2010-07,6313125,721111,63.0,101.0,3920.0,9,14,1,12,19.36947402,-99.18275442
oficina de ventas,operadora badi sa de cv,hoteles con otros servicios integrados,0 a 5 personas,avenida,avenida de las naciones,avenida,dakota,avenida,insurgentes sur,calle,filadelfia,,,,,colonia,napoles,,world trade center mexico,sn,ciudad de mexico,benito juarez,benito juarez,0219,5590000723,salesdirector@islaresort.com.mx,www.islanavidad.com.mx,fijo,2010-07,6313756,721111,38.0,,3810.0,9,14,1,1,19.39475029,-99.17376002
oficina de ventas df,desarrollos dine sa de cv,hoteles con otros servicios integrados,0 a 5 personas,calle,tuxpan,calle,tehuantepec,calle,quintana roo,calle,anahuac,,4,planta baja,,colonia,roma sur,edificios comerciales y de servicios,edificio 4,408,ciudad de mexico,cuauhtemoc,cuauhtemoc,145a,019848772100,contabilidad.riviera@palladiumhotelgroup.com,www.palladiumhotelgroup.com,fijo,2010-07,6317116,721111,54.0,302.0,6760.0,9,15,1,24,19.40412,-99.16726
oficina mexico,villa bejar sa de cv,hoteles con otros servicios integrados,6 a 10 personas,calle,cerro de la estrella,calle,cerro capilla de san miguel,calle,cerro del chapulin,calle,cerro san andres,,,,,colonia,campestre churubusco,,,,ciudad de mexico,coyoacan,coyoacan,008a,015555491560,lanfa@villabejar.com.mx,www.villabejar.com.mx,fijo,2010-07,6316602,721111,3.0,,4320.0,9,3,1,6,19.35343639,-99.13210243
oficinas corporativas,grupo posadas sab de cv,hoteles con otros servicios integrados,51 a 100 personas,avenida,santa fe,avenida,antonio dovali jaime,,ninguno,,ninguno,sn,,,,colonia,santa fe,,,,ciudad de mexico,alvaro obregon,alvaro obregon,1542,,,www.posadas.com,fijo,2017-03,6786157,721111,,,5530.0,9,10,1,36,19.36673789,-99.26125474
oficinas de el hotel dorado acapulco,proyectos y construcciones lomas del pacifico sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,avenida,jardin,cerrada,sicomoro,cerrada,primera jardin,calle,sabino,,,,,colonia,ampliacion del gas,,,,ciudad de mexico,azcapotzalco,azcapotzalco,0769,5553553569,,,fijo,2010-07,6232225,721112,289.0,,2970.0,9,2,1,14,19.46661038,-99.15917126
oficinas kupuri,comercializadora e inmobiliaria mundo kupuri s de rl de cv,hoteles con otros servicios integrados,0 a 5 personas,,manuel avila camacho,,,,,,,,,,,,,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,0849,5552548845,hotelkupuri@hotmail.com,,fijo,2019-04,6865705,721111,1.0,,,9,16,1,20,19.42830524,-99.2034192
one cd de mexico patriotismo,one cd de mexico patriotismo,hoteles con otros servicios integrados,11 a 30 personas,circuito,interior (avenida patriotismo),circuito,11 de abril,calle,puente de la morena,viaducto,rio becerra,,,,,colonia,san pedro de los pinos,hoteles,one cd. de mexico patriotismo,229,ciudad de mexico,benito juarez,benito juarez,0187,,,,fijo,2010-07,6317397,721111,229.0,,3800.0,9,14,1,26,19.39600522,-99.18103204
one ciudad de mexico patriotismo,hoteles y villas posadas sa de cv,hoteles con otros servicios integrados,0 a 5 personas,avenida,patriotismo,,,,,,,,,,,colonia,sn pedro de los pin,,,,ciudad de mexico,benito juarez,benito juarez,0187,015553266701,veronica.arevalo@posadas.com,,fijo,2017-11,6812897,721111,229.0,,3800.0,9,14,1,26,19.39597717,-99.18103894
operadora de hoteles caridiaz santa fe,operadora de hoteles caridiaz santa fe sa de cv,hoteles con otros servicios integrados,251 y mas personas,avenida,avenida santa fe,calle,2,calle,antonio dovali jaime,calle,2,,,,,colonia,zedec santa fe,,,,ciudad de mexico,alvaro obregon,alvaro obregon,1542,5552796250,jwsf.contador1@grupodiestra.com,www.jwmarriott.com/mexsf,fijo,2019-04,6886591,721111,160.0,,1219.0,9,10,1,36,19.36728669,-99.26071305
operadora favc,operadora favc sa de cv,hoteles con otros servicios integrados,251 y mas personas,avenida,paseo de la reforma,avenida,f.c. de cuernavaca (ciclopista),calle,montes urales norte,calle,volcan,,155,piso 1,,colonia,lomas de chapultepec,,,piso 1,ciudad de mexico,miguel hidalgo,miguel hidalgo,0849,,,,fijo,2010-07,6310834,721111,155.0,,11000.0,9,16,1,2,19.42751382,-99.20446297
optima hoteles de mexico,optima hoteles de mexico sa de cv,hoteles con otros servicios integrados,6 a 10 personas,calle,jaime balmes,calle,jose luis lagrange,avenida,ejercito nacional mexicano,avenida,homero,,torre c,7,,colonia,polanco i seccion,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,0622,,,,fijo,2014-12,6307845,721111,11.0,,11510.0,9,16,1,6,19.43721531,-99.20998653
ostar grupo hotelero,compania de servicios ostar sa de cv,hoteles con otros servicios integrados,101 a 250 personas,avenida,paseo de las palmas,calle,montes stanovoi,calle,monte tabor,calle,sierra mojada,,,piso 3,sn,colonia,lomas de chapultepec iii seccion,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,095a,5511031531,salazarm@ostar.com.mx,www.ostar.com.mx,fijo,2016-10,6738649,721111,781.0,,11000.0,9,15,1,1,19.42525193,-99.16418756
pacifica resort ixtapa,tours de golf mexico sa de cv,hoteles con otros servicios integrados,101 a 250 personas,calzada,calzada de tlalpan,calle,acueducto,calle,acoxpa,calle,la paz,,,,,colonia,san lorenzo huipulco,,,,ciudad de mexico,tlalpan,tlalpan,0445,5554875200,german.lopez@pacifica.com.mx,www.pacifica.com.mx,fijo,2010-07,6317173,721111,3604.0,,14370.0,9,12,1,7,19.29933496,-99.14926174
paraiso hotel garden & spa,corporacion clinica internacional s de rl de cv,hoteles con otros servicios integrados,0 a 5 personas,calle,polux,calle,nueve,calle,aldebaran,calle,castor,,,,,colonia,prados de coyoacan,,,,ciudad de mexico,coyoacan,coyoacan,086a,5556776274,,,fijo,2019-04,6872873,721111,46.0,,4810.0,9,3,1,7,19.32155739,-99.13481008
paris condesa,parias condesa sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,paris,calle,madrid,calle,maestro antonio caso,,ninguno,,,4,,colonia,tabacalera,,,0,ciudad de mexico,cuauhtemoc,cuauhtemoc,070a,,,,fijo,2010-07,6325289,721112,10.0,,6030.0,9,15,1,13,19.43369421,-99.15756861
playa internacional hotel,playa internacional sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,nezahualcoyotl,calle,bolivar,calle,igualdad,avenida,jose maria izazaga,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0964,,,,fijo,2010-07,6325292,721112,52.0,,6080.0,9,15,1,13,19.42557023,-99.14006114
pmc riviera resorts sa de cv,pmc riviera resorts sa de cv,hoteles con otros servicios integrados,0 a 5 personas,calle,aguascalientes,calle,culiacan,avenida,nuevo leon,calle,campeche,,,piso 3,,colonia,hipodromo condesa,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1341,,,,fijo,2012-06,6317264,721111,199.0,,6100.0,9,15,1,6,19.40749329,-99.17131726
porto novo hotel & suites,promotora turistica bales sa de cv,hoteles con otros servicios integrados,11 a 30 personas,viaducto,presidente miguel aleman,calle,tonala,eje vial,2 poniente (monterrey),calle,casa del obrero mundial,,,,,condominio,piedad narvarte,,,,ciudad de mexico,benito juarez,benito juarez,0011,5556380580,portonovo2002@hotmail,www.portonovo.com.mx,fijo,2010-07,6313837,721111,645.0,,3000.0,9,14,1,5,19.40298293,-99.15925902
posada viena hotel,hotel viena sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,marsella,calle,dinamarca,calle,berlin,avenida,chapultepec,,posada viena hotel,planta baja,sn,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0841,5555660700,reservaciones@posadahotelviena.com,www.posadavienahotel.com,fijo,2010-07,6325250,721111,28.0,,6600.0,9,15,1,14,19.42619028,-99.15761208
presidente intercontinental santa fe,hoteles gran clase sa de cv,hoteles con otros servicios integrados,101 a 250 personas,avenida,juan salvador agraz,avenida,tamaulipas,avenida,tamaulipas,prolongacion,vialidad vasco de quiroga segunda etapa,,condominio paragon,sotano 1,,colonia,desarrollo santa fe,edificios comerciales y de servicios,condominio paragon,8b-2,ciudad de mexico,cuajimalpa de morelos,cuajimalpa de morelos,0369,5511050170,,www.presidenteicsantafe.com,fijo,2014-12,6258456,721111,97.0,,5348.0,9,4,1,4,19.35909229,-99.27840774
promotora plaza del tepeyac,promotora plaza del tepeyac sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,montiel,calle,tenayo,calle,ticoman,calle,garrido,,,,,colonia,tepeyac insurgentes,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,1260,5555772952,h.hot.gerencia@gmail.com,,fijo,2012-06,6306974,721111,20.0,,7020.0,9,5,1,5,19.48455157,-99.12013519
promotora turistica posada real sa de cv,promotora turistica posada real sa de cv,hoteles con otros servicios integrados,11 a 30 personas,avenida,paseo del pedregal,calle,ciclon,calle,crater,calle,crater,,,,,colonia,jardines del pedregal,,,59,ciudad de mexico,alvaro obregon,alvaro obregon,1260,5555527805,j.jimenez@posadareal.com.mx,www.posadareal.com,fijo,2010-07,6314193,721111,59.0,,1900.0,9,10,1,15,19.33116688,-99.20032998
puerta del mar,puerta del mar sa de cv,hoteles con otros servicios integrados,51 a 100 personas,avenida,insurgentes sur,avenida,tlaxcala,calle,aguascalientes,calle,tlacotalpan,,,,,colonia,roma sur,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1356,,,,fijo,2016-01,6507114,721111,428.0,,6760.0,9,15,1,18,19.40770228,-99.16782681
pug seal boutique b & b,pug seal sa de cv,hoteles con otros servicios integrados,6 a 10 personas,calle,cerrada belisario dominguez,calle,mexico,calle,belisario dominguez,calle,cerrada belisario dominguez,,,,,colonia,del carmen,,,,ciudad de mexico,coyoacan,coyoacan,0018,,,,fijo,2016-01,6717210,721111,16.0,,4100.0,9,3,1,22,19.35174819,-99.1653621
ramada via veneto,vanemo sa de cv,hoteles con otros servicios integrados,11 a 30 personas,avenida,calzada de tlalpan,avenida,pirineos,avenida,calzada de tlalpan,calle,antillas,,,,,colonia,portales,,,,ciudad de mexico,benito juarez,benito juarez,1005,,,,fijo,2010-07,6258606,721111,1561.0,,3300.0,9,14,1,36,19.36068106,-99.14338738
rancho el rinconcito,constructora e inmobiliaria turuvia sa de cv,hoteles con otros servicios integrados,0 a 5 personas,avenida,yucatan,calle,coahuila,calle,antonio m. anza,calle,orizaba,,,,,colonia,insurgentes mixcoac,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1214,5515180458,,www.ranchoelrinconcito.com,fijo,2014-12,6317406,721111,170.0,2.0,3920.0,9,15,1,20,19.41172946,-99.15895245
rm hoteles,mexicana de soluciones empresariales del valle de mexico sa de cv,hoteles sin otros servicios integrados,0 a 5 personas,calle,cerrada calzada ingenieros militares,,ninguno,avenida,prolongacion calzada ingenieros militares,,ninguno,,65,2,,colonia,lomas de sotelo,,,sn,ciudad de mexico,miguel hidalgo,miguel hidalgo,0321,,,,fijo,2010-07,6307406,721112,65.0,,11200.0,9,16,1,53,19.44688943,-99.21704521
servicio turisticos premium aglo sa de cv,servicios turisticos premium aglo sa de cv,hoteles con otros servicios integrados,11 a 30 personas,avenida,balderas,avenida,humboldt,calle,articulo 123,avenida,juarez,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0733,5510005000,h9011-am@accor.com,www.ibis.com,fijo,2016-10,6735253,721111,49.0,,6050.0,9,15,1,7,19.43359802,-99.14774328
servicio y asesoria en convenciones,servicio y asesoria en convenciones sa de cv,hoteles con otros servicios integrados,11 a 30 personas,autopista,mexico-toluca (prolongacion paseo de la reforma),calle,b,calle,prolongacion paseo de la reforma,calle,prolongacion paseo de la reforma,,,,piso 5,colonia,lomas de santa fe,,,,ciudad de mexico,alvaro obregon,alvaro obregon,1379,015591771850,mramirez@saconvenciones.com.mx,,fijo,2019-04,6862415,721111,275.0,,1210.0,9,10,1,25,19.38035919,-99.25199213
servicios turisticos premium osh,servicios turisticos premium aglo sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,liverpool,avenida,insurgentes sur,calle,genova,calle,londres,,,,,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,095a,5541252900,,,fijo,2016-01,6698070,721111,115.0,,6600.0,9,15,1,2,19.42490615,-99.16295978
sheraton mexico city maria isabel hotel,hoteles sheraton s de rl de cv,hoteles con otros servicios integrados,251 y mas personas,avenida,paseo de la reforma,eje vial,2 poniente (rio tiber),avenida,paseo de la reforma,calle,rio volga,,hotel sheraton,piso 2,,colonia,cuauhtemoc,edificios comerciales y de servicios,hotel sheraton,2,ciudad de mexico,cuauhtemoc,cuauhtemoc,0930,5552425555,juan.delgado1@sheraton.com,www.sheraton.marriott.com,fijo,2010-07,6257096,721111,325.0,,6500.0,9,15,1,7,19.42781689,-99.16773471
sport aristos hotel boutique,hotel aristos puebla sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,interior (avenida rio churubusco),calle,benito juarez,calle,4 sur (avenida te),eje vial,,acceso f,,,,colonia,ex-ejido de la magdalena mixhuca,,,,ciudad de mexico,iztacalco,iztacalco,0467,5556541968,hotelaristospuebla@prodigy.net.mx,www.hotelesaristos.com,fijo,2016-10,6733858,721111,9.0,,18006.0,9,6,1,1,19.39478841,-99.09616157
st regis mexico city,proyecto1818 f-173,hoteles con otros servicios integrados,101 a 250 personas,avenida,paseo de la reforma,avenida,paseo de la reforma,eje vial,3 poniente (rio mississipi),calle,rio atoyac,,,,sn,colonia,cuauhtemoc,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0930,5552281849,,,fijo,2012-06,6258455,721111,439.0,,6500.0,9,15,1,8,19.42529005,-99.17225923
stara,operadora de inmuebles stara sa de cv,hoteles sin otros servicios integrados,31 a 50 personas,calle,hamburgo,calle,dinamarca,calle,napoles,calle,londres,,,,,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0841,5553516800,dbielak@starahotels.com,www.starahotels.com,fijo,2016-10,6738207,721112,32.0,,6600.0,9,15,1,8,19.42842549,-99.15986982
strara boutique hotels,operadora de inmuebles stara sa de cv,hoteles con otros servicios integrados,11 a 30 personas,avenida,desierto de los leones,avenida,primera san angel inn,boulevard,anillo periferico adolfo lopez mateos,calle,guadalupe,,,,,colonia,lomas de san angel inn,,,,ciudad de mexico,alvaro obregon,alvaro obregon,110a,5566626900,dbielak@starahotels.com,www.starahotels.com,fijo,2016-10,6738208,721111,4048.0,,1790.0,9,10,1,1,19.34701439,-99.20299291
suite victoria,suite victoria sa de cv,hoteles sin otros servicios integrados,0 a 5 personas,calle,victoria,calle,lopez,calle,central (lazaro cardenas),calle,articulo 123,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0748,,,,fijo,2010-07,6259126,721112,11.0,,6050.0,9,15,1,15,19.43124552,-99.14158521
suites amberes,suites amberes sa,hoteles con otros servicios integrados,31 a 50 personas,calle,amberes,calle,londres,calle,liverpool,calle,genova,,,,,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,095a,5555331306,,www.suitsamberes.com,fijo,2010-07,6304969,721111,64.0,,6600.0,9,15,1,1,19.42444636,-99.16464227
suites capri polanco,suites capri sa de cv,hoteles sin otros servicios integrados,31 a 50 personas,calle,francisco petrarca,calle,ejercito nacional mexicano,calle,newton,avenida,ejercito nacional mexicano,,,planta baja,,colonia,chapultepec morales,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,0660,,,,fijo,2010-07,6307985,721112,118.0,,11570.0,9,16,1,17,19.43687457,-99.18547794
